client_id,Premium Status,Category,Sub-Category,Total Past Transactions,Total Past Spending (€),Total Past Products Purchased,action_universe,action_category_label,action_label,client_is_present,client_is_invited,gross_spend_next_30_days_in_category,most_purchased_product_category,days_since_last_transactions,T
c03971706,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c73602392,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c94303082,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c78720395,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c99182659,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c14250838,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c27145458,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c00648131,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,17224.0,Other,5000.0,0
c02174057,0,2,1.0,2.0,3820.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,1.0,0
c04105959,0,2,2.0,2.0,14050.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,26614.0,Women's Fashion,146.0,0
c06462730,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,38394.0,Other,5000.0,0
c16474818,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c40211295,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c55789769,0,0,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,84539.0,Other,5000.0,0
c69356139,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,23788.0,Other,5000.0,0
c74800172,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,18240.0,Other,5000.0,0
c85230220,0,2,0.0,2.0,12180.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,55005.0,Women's Fashion,12.0,0
c97884554,0,0,1.0,2.0,892.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,405960.0,Women's Fashion,61.0,0
c99812869,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,39024.0,Other,5000.0,0
c39538392,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c18202747,0,1,0.0,4.0,17098.0,4.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,299.0,0
c69901310,0,2,1.0,2.0,3552.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Men's Fashion,133.0,0
c64591011,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c47319458,0,2,1.0,2.0,3386.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,471.0,0
c03971706,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c73602392,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c94303082,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c78720395,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c99182659,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c14250838,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c27145458,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c24117007,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,1,0.0,Other,5000.0,0
c60833188,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c61328105,0,2,1.0,1.0,350.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,429.0,0
c17036966,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c40268440,0,1,2.0,0.0,0.0,0.0,Men's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c61318904,0,2,1.0,0.0,0.0,0.0,Men's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c14900851,0,0,1.0,3.0,4159.0,3.0,Women's Fashion,Retail,Exclusive Preview,1,1,26012.0,Other,19.0,0
c23669699,0,0,1.0,4.0,5762.0,4.0,Women's Fashion,Retail,Exclusive Preview,1,1,1324.0,Women's Fashion,2.0,0
c35784911,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,48070.0,Other,5000.0,0
c43069044,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,0.0,Other,5000.0,0
c49860360,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,0.0,Other,5000.0,0
c74224521,0,0,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,23244.0,Other,5000.0,0
c79035870,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,0.0,Other,5000.0,0
c87954696,1,0,1.0,11.0,52332.0,11.0,Women's Fashion,Retail,Exclusive Preview,1,1,0.0,Women's Fashion,7.0,0
c93212715,1,0,0.0,14.0,95558.0,14.0,Women's Fashion,Retail,Exclusive Preview,1,1,20866.0,Infant and Toddler,6.0,0
c95009188,0,0,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,0.0,Other,5000.0,0
c95443606,0,0,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,1,1,4785.0,Other,5000.0,0
c39518594,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c18182036,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c69896585,0,2,1.0,1.0,1732.0,1.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Men's Fashion,232.0,0
c64586141,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c47304045,0,1,2.0,1.0,10474.0,1.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Women's Fashion,408.0,0
c03967738,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c73598794,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c94299552,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c78709266,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c99185591,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c14243524,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Preview,0,0,0.0,Other,5000.0,0
c19138444,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c27493008,1,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c45524498,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,712.0,Other,5000.0,0
c71976035,0,2,0.0,2.0,5758.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Timepieces and Jewelry,15.0,0
c74421697,0,2,2.0,6.0,3878.0,6.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,19.0,0
c81721852,0,0,1.0,2.0,1410.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,1901.0,Women's Fashion,6.0,0
c91020804,0,0,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,6629.0,Other,5000.0,0
c31959376,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c58406934,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67109406,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c21849925,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09109416,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c23024576,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c84054362,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c19138444,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c27493008,1,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c45524498,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,712.0,Other,5000.0,0
c71976035,0,2,0.0,2.0,5758.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Timepieces and Jewelry,15.0,0
c74421697,0,2,2.0,6.0,3878.0,6.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,19.0,0
c81721852,0,0,1.0,2.0,1410.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,1901.0,Women's Fashion,6.0,0
c91020804,0,0,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,13143.0,Other,5000.0,0
c31959376,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c58406934,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67109406,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c21849925,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09109416,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c23024576,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c84054362,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c02495966,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c16474818,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c25339822,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c35394911,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c54491317,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c58323191,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c80301955,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c31960083,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c58412844,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67125448,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c21864569,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09114991,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c23041058,0,2,0.0,2.0,4214.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,358.0,0
c84054958,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c02495966,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c16474818,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c25339822,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c35394911,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c54491317,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c58323191,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c80301955,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c31960083,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c58412844,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67125448,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c21864569,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09114991,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c23041058,0,2,0.0,2.0,4214.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,358.0,0
c84054958,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c10174788,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c25597235,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,1,0.0,Other,5000.0,0
c25937761,0,2,2.0,2.0,14894.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,1,3916.0,Women's Fashion,12.0,0
c48121153,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c83892087,1,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c28739164,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c17037470,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c38202628,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67126812,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c47149867,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c10174788,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,1,1,0.0,Other,5000.0,0
c25597235,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,1,0.0,Other,5000.0,0
c25937761,0,2,2.0,2.0,14894.0,2.0,Women's Fashion,Retail,Exclusive Client Days,0,1,3916.0,Women's Fashion,12.0,0
c48121153,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,1,1,0.0,Other,5000.0,0
c83892087,1,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,1,1,0.0,Other,5000.0,0
c28739164,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,0,0.0,Other,5000.0,0
c17037470,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,0,0.0,Other,5000.0,0
c38202628,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,0,0.0,Other,5000.0,0
c67126812,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,0,0.0,Other,5000.0,0
c47149867,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Client Days,0,0,0.0,Other,5000.0,0
c15932579,0,2,2.0,10.0,53506.0,10.0,Women's Fashion,Retail,Trunk Show Event,1,1,7072.0,Women's Fashion,11.0,0
c18858159,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,1,1,0.0,Other,5000.0,0
c19303933,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,1,1,0.0,Other,5000.0,0
c22770743,1,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,1,1,0.0,Other,5000.0,0
c62421211,0,2,0.0,4.0,23332.0,4.0,Women's Fashion,Retail,Trunk Show Event,1,1,0.0,Other,35.0,0
c85951236,0,0,1.0,28.0,84620.0,28.0,Women's Fashion,Retail,Trunk Show Event,1,1,38840.0,Women's Fashion,8.0,0
c93948350,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c63667120,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c77047122,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c45979353,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c55743736,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c32287575,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Trunk Show Event,0,0,0.0,Other,5000.0,0
c15932579,0,2,2.0,10.0,53506.0,10.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,11.0,0
c18858159,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c19303933,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c22770743,1,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c62421211,0,2,0.0,4.0,23332.0,4.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,35.0,0
c85951236,0,0,1.0,28.0,84620.0,28.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,8.0,0
c93948350,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c63667120,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c77047122,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c45979353,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c55743736,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c32287575,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c13493282,0,2,2.0,4.0,2528.0,4.0,Women's Fashion,Retail,Exclusive Offer,1,1,9769.0,Infant and Toddler,26.0,0
c61318904,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c01871767,0,2,1.0,2.0,622.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,38.0,0
c02005208,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c10754226,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c11296842,0,2,1.0,2.0,3232.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,15.0,0
c17577452,1,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c21590620,0,2,1.0,2.0,21114.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,5.0,0
c26499328,0,0,1.0,2.0,2998.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,56010.0,Women's Fashion,23.0,0
c26566527,0,2,2.0,2.0,1000.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,6195.0,Women's Fashion,11.0,0
c36241063,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,6464.0,Other,5000.0,0
c40659279,0,2,2.0,2.0,16102.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,11.0,0
c42400457,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c46246757,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,33788.0,Other,5000.0,0
c50206816,0,2,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,3070.0,Other,5000.0,0
c52591177,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c57734853,0,2,2.0,12.0,13556.0,12.0,Women's Fashion,Retail,Exclusive Offer,1,1,2784.0,Women's Fashion,2.0,0
c59543932,1,0,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,122476.0,Other,5000.0,0
c60132900,0,2,1.0,2.0,2498.0,2.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Women's Fashion,70.0,0
c67459549,0,0,2.0,18.0,94896.0,18.0,Women's Fashion,Retail,Exclusive Offer,1,1,18133.0,Women's Fashion,14.0,0
c71239991,0,2,0.0,10.0,10308.0,10.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Men's Fashion,5.0,0
c78455553,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,5402.0,Other,5000.0,0
c80153398,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c83892184,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,21682.0,Other,5000.0,0
c93811516,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c97936930,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,0.0,Other,5000.0,0
c01777464,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c56326070,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c70068125,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c06083425,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c68837324,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,1178.0,Other,5000.0,0
c54401789,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c09118015,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c67759107,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c81055281,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c12700981,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c96730909,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c14773181,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c06669152,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c13102792,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c83927682,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c60812820,0,2,1.0,2.0,530.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,432.0,0
c55654172,0,2,1.0,2.0,1168.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,490.0,0
c51106542,0,2,0.0,2.0,8050.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,625.0,0
c75178521,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c73082684,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c28795680,0,2,1.0,2.0,6332.0,2.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,172.0,0
c22540589,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c06015994,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c31959376,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
c22644600,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,1,1,1581.0,Other,5000.0,0
c60401439,0,0,1.0,1.0,5338.0,1.0,Women's Fashion,Retail,Exclusive Offer,1,1,14794.0,Women's Fashion,23.0,0
c61328105,0,2,1.0,1.0,350.0,1.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Women's Fashion,444.0,0
c17036966,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Exclusive Offer,0,0,0.0,Other,5000.0,0
